pdb_id	len_true	len_pred	dynalign_pairs	true_coverage	status	note
6mtd	120	500	0	0.000000	no_alignment	windowed_pred(500->151)
6mtc	120	500	0	0.000000	no_alignment	windowed_pred(500->151)
6mtb	120	500	0	0.000000	no_alignment	windowed_pred(500->151)
6n8j	121	500	0	0.000000	no_alignment	windowed_pred(500->151)
6n8k	121	500	0	0.000000	no_alignment	windowed_pred(500->151)
6n8l	121	500	0	0.000000	no_alignment	windowed_pred(500->151)
5ndg	121	500	0	0.000000	no_alignment	windowed_pred(500->151)
5ndw	121	500	0	0.000000	no_alignment	windowed_pred(500->151)
5ndv	121	500	0	0.000000	no_alignment	windowed_pred(500->151)
6nu2	56	500	0	0.000000	no_alignment	windowed_pred(500->151)
2nue	46	500	0	0.000000	no_alignment	windowed_pred(500->151)
2nue	46	500	0	0.000000	no_alignment	windowed_pred(500->151)
5obm	121	500	0	0.000000	no_alignment	windowed_pred(500->151)
5on6	121	500	0	0.000000	no_alignment	windowed_pred(500->151)
5on6	121	500	0	0.000000	no_alignment	windowed_pred(500->151)
5on2	87	500	0	0.000000	no_alignment	windowed_pred(500->151)
5on2	87	500	0	0.000000	no_alignment	windowed_pred(500->151)
5on3	87	500	0	0.000000	no_alignment	windowed_pred(500->151)
5on3	87	500	0	0.000000	no_alignment	windowed_pred(500->151)
5onh	87	500	0	0.000000	no_alignment	windowed_pred(500->151)
5onh	87	500	0	0.000000	no_alignment	windowed_pred(500->151)
6qx9	117	500	0	0.000000	no_alignment	windowed_pred(500->151)
5t7v	114	500	0	0.000000	no_alignment	windowed_pred(500->151)
5tcu	114	500	0	0.000000	no_alignment	windowed_pred(500->151)
5tgm	121	500	0	0.000000	no_alignment	windowed_pred(500->151)
5tga	121	500	0	0.000000	no_alignment	windowed_pred(500->151)
4u3u	121	500	0	0.000000	no_alignment	windowed_pred(500->151)
4u3m	121	500	0	0.000000	no_alignment	windowed_pred(500->151)
4u3n	121	500	0	0.000000	no_alignment	windowed_pred(500->151)
4u4o	121	500	0	0.000000	no_alignment	windowed_pred(500->151)
4u4n	121	500	0	0.000000	no_alignment	windowed_pred(500->151)
4u4y	121	500	0	0.000000	no_alignment	windowed_pred(500->151)
4u4z	121	500	0	0.000000	no_alignment	windowed_pred(500->151)
4u4q	121	500	0	0.000000	no_alignment	windowed_pred(500->151)
4u4r	121	500	0	0.000000	no_alignment	windowed_pred(500->151)
4u4u	121	500	0	0.000000	no_alignment	windowed_pred(500->151)
4u56	121	500	0	0.000000	no_alignment	windowed_pred(500->151)
4u55	121	500	0	0.000000	no_alignment	windowed_pred(500->151)
4u52	121	500	0	0.000000	no_alignment	windowed_pred(500->151)
4u53	121	500	0	0.000000	no_alignment	windowed_pred(500->151)
4u50	121	500	0	0.000000	no_alignment	windowed_pred(500->151)
4u51	121	500	0	0.000000	no_alignment	windowed_pred(500->151)
4u6f	121	500	0	0.000000	no_alignment	windowed_pred(500->151)
5umd	119	500	0	0.000000	no_alignment	windowed_pred(500->151)
5v6x	72	500	0	0.000000	no_alignment	windowed_pred(500->151)
5v6x	72	500	0	0.000000	no_alignment	windowed_pred(500->151)
4v88	121	500	0	0.000000	no_alignment	windowed_pred(500->151)
4v88	121	500	0	0.000000	no_alignment	windowed_pred(500->151)
4v91	121	500	0	0.000000	no_alignment	windowed_pred(500->151)
5ws2	5	500	0	0.000000	no_alignment	windowed_pred(500->152)
5ws2	5	500	0	0.000000	no_alignment	windowed_pred(500->152)
3wzi	4	500	0	0.000000	no_alignment	windowed_pred(500->151)
3wzi	4	500	0	0.000000	no_alignment	windowed_pred(500->151)
4wzj	68	500	0	0.000000	no_alignment	windowed_pred(500->151)
4wzj	68	500	0	0.000000	no_alignment	windowed_pred(500->151)
4wzj	68	500	0	0.000000	no_alignment	windowed_pred(500->151)
4wzj	68	500	0	0.000000	no_alignment	windowed_pred(500->151)
4wzj	68	500	0	0.000000	no_alignment	windowed_pred(500->151)
4wzj	68	500	0	0.000000	no_alignment	windowed_pred(500->151)
4wzj	68	500	0	0.000000	no_alignment	windowed_pred(500->151)
4wzj	68	500	0	0.000000	no_alignment	windowed_pred(500->151)
4wzj	68	500	0	0.000000	no_alignment	windowed_pred(500->151)
4wzj	68	500	0	0.000000	no_alignment	windowed_pred(500->151)
4wzj	68	500	0	0.000000	no_alignment	windowed_pred(500->151)
4wzj	68	500	0	0.000000	no_alignment	windowed_pred(500->151)
5xxb	124	500	0	0.000000	no_alignment	windowed_pred(500->151)
2xxa	106	500	0	0.000000	no_alignment	windowed_pred(500->151)
2xxa	106	500	0	0.000000	no_alignment	windowed_pred(500->151)
5xy3	118	500	0	0.000000	no_alignment	windowed_pred(500->151)
5h1l	7	500	0	0.000000	no_alignment	windowed_pred(500->151)
5h1k	13	500	0	0.000000	no_alignment	windowed_pred(500->151)
5h1k	13	500	0	0.000000	no_alignment	windowed_pred(500->151)
5h3u	10	500	0	0.000000	no_alignment	windowed_pred(500->151)
4l8h	20	500	0	0.000000	no_alignment	windowed_pred(500->151)
4l8h	20	500	0	0.000000	no_alignment	windowed_pred(500->151)
4v2s	65	500	0	0.000000	no_alignment	windowed_pred(500->151)
4v2s	65	500	0	0.000000	no_alignment	windowed_pred(500->151)
4v2s	65	500	0	0.000000	no_alignment	windowed_pred(500->151)
4v2s	65	500	0	0.000000	no_alignment	windowed_pred(500->151)
4v2s	65	500	0	0.000000	no_alignment	windowed_pred(500->151)
4v2s	65	500	0	0.000000	no_alignment	windowed_pred(500->151)
5x6b	75	500	0	0.000000	no_alignment	windowed_pred(500->151)
5x6b	75	500	0	0.000000	no_alignment	windowed_pred(500->151)
4y91	6	500	0	0.000000	no_alignment	windowed_pred(500->151)
4y91	6	500	0	0.000000	no_alignment	windowed_pred(500->154)
4y91	6	500	0	0.000000	no_alignment	windowed_pred(500->152)
4y91	6	500	0	0.000000	no_alignment	windowed_pred(500->157)
4y91	6	500	0	0.000000	no_alignment	windowed_pred(500->151)
4y91	6	500	0	0.000000	no_alignment	windowed_pred(500->155)
4y91	6	500	0	0.000000	no_alignment	windowed_pred(500->161)
4y91	6	500	0	0.000000	no_alignment	windowed_pred(500->155)
4y91	6	500	0	0.000000	no_alignment	windowed_pred(500->155)
4y91	6	500	0	0.000000	no_alignment	windowed_pred(500->158)
4y91	6	500	0	0.000000	no_alignment	windowed_pred(500->156)
4y91	6	500	0	0.000000	no_alignment	windowed_pred(500->156)
4aq7	87	500	0	0.000000	no_alignment	windowed_pred(500->151)
4aq7	87	500	0	0.000000	no_alignment	windowed_pred(500->151)
4arc	87	500	0	0.000000	no_alignment	windowed_pred(500->151)
4ari	87	500	0	0.000000	no_alignment	windowed_pred(500->151)
4as1	87	500	0	0.000000	no_alignment	windowed_pred(500->151)
5ccb	77	500	0	0.000000	no_alignment	windowed_pred(500->151)
5ccb	77	500	0	0.000000	no_alignment	windowed_pred(500->151)
5ccx	77	500	0	0.000000	no_alignment	windowed_pred(500->151)
5ccx	77	500	0	0.000000	no_alignment	windowed_pred(500->151)
5cd1	77	500	0	0.000000	no_alignment	windowed_pred(500->151)
5cd1	77	500	0	0.000000	no_alignment	windowed_pred(500->151)
5cd1	77	500	0	0.000000	no_alignment	windowed_pred(500->151)
5cd1	77	500	0	0.000000	no_alignment	windowed_pred(500->151)
4cqn	82	500	0	0.000000	no_alignment	windowed_pred(500->151)
4cqn	82	500	0	0.000000	no_alignment	windowed_pred(500->151)
4dwa	3	500	0	0.000000	no_alignment	windowed_pred(500->151)
1eqq	3	500	0	0.000000	no_alignment	windowed_pred(500->154)
1eqq	3	500	0	0.000000	no_alignment	windowed_pred(500->153)
1eqq	3	500	0	0.000000	no_alignment	windowed_pred(500->154)
2gje	39	500	0	0.000000	no_alignment	windowed_pred(500->151)
2gje	39	500	0	0.000000	no_alignment	windowed_pred(500->151)
6hma	2923	500	0	0.000000	timeout	dynalign timeout (180s)
3mj0	9	500	0	0.000000	no_alignment	windowed_pred(500->151)
3moj	74	500	0	0.000000	no_alignment	windowed_pred(500->151)
5new	2	500	0	0.000000	no_alignment	windowed_pred(500->154)
5new	2	500	0	0.000000	no_alignment	windowed_pred(500->164)
5new	2	500	0	0.000000	no_alignment	windowed_pred(500->154)
5new	2	500	0	0.000000	no_alignment	windowed_pred(500->152)
5new	2	500	0	0.000000	no_alignment	windowed_pred(500->153)
5new	2	500	0	0.000000	no_alignment	windowed_pred(500->151)
3nnh	12	500	0	0.000000	no_alignment	windowed_pred(500->155)
3nnh	12	500	0	0.000000	no_alignment	windowed_pred(500->155)
3nnh	12	500	0	0.000000	no_alignment	windowed_pred(500->152)
3nnh	12	500	0	0.000000	no_alignment	windowed_pred(500->162)
5omw	87	500	0	0.000000	no_alignment	windowed_pred(500->151)
5omw	87	500	0	0.000000	no_alignment	windowed_pred(500->151)
2py9	12	500	0	0.000000	no_alignment	windowed_pred(500->151)
2py9	12	500	0	0.000000	no_alignment	windowed_pred(500->151)
5ud5	72	500	0	0.000000	no_alignment	windowed_pred(500->151)
5ud5	72	500	0	0.000000	no_alignment	windowed_pred(500->151)
4yvk	74	500	0	0.000000	no_alignment	windowed_pred(500->151)
4yvk	74	500	0	0.000000	no_alignment	windowed_pred(500->151)
4yvj	74	500	0	0.000000	no_alignment	windowed_pred(500->151)
4yvj	74	500	0	0.000000	no_alignment	windowed_pred(500->151)
4yvi	74	500	0	0.000000	no_alignment	windowed_pred(500->151)
4yvi	74	500	0	0.000000	no_alignment	windowed_pred(500->151)
3zgz	88	500	0	0.000000	no_alignment	windowed_pred(500->151)
3zgz	88	500	0	0.000000	no_alignment	windowed_pred(500->151)
2zzn	75	500	0	0.000000	no_alignment	windowed_pred(500->151)
2zzn	75	500	0	0.000000	no_alignment	windowed_pred(500->151)
2zzm	88	500	0	0.000000	no_alignment	windowed_pred(500->151)
6ajk	28	500	0	0.000000	no_alignment	windowed_pred(500->151)
6t59	120	500	0	0.000000	no_alignment	windowed_pred(500->151)
6t7i	121	500	0	0.000000	no_alignment	windowed_pred(500->151)
6t7t	121	500	0	0.000000	no_alignment	windowed_pred(500->151)
6l1w	7	500	0	0.000000	no_alignment	windowed_pred(500->152)
6p5n	119	500	0	0.000000	no_alignment	windowed_pred(500->151)
6p5i	119	500	0	0.000000	no_alignment	windowed_pred(500->151)
6p5k	119	500	0	0.000000	no_alignment	windowed_pred(500->151)
6p5j	119	500	0	0.000000	no_alignment	windowed_pred(500->151)
6r5q	120	500	0	0.000000	no_alignment	windowed_pred(500->151)
6r6p	120	500	0	0.000000	no_alignment	windowed_pred(500->151)
6r7q	120	500	0	0.000000	no_alignment	windowed_pred(500->151)
6r84	121	500	0	0.000000	no_alignment	windowed_pred(500->151)
6r86	121	500	0	0.000000	no_alignment	windowed_pred(500->151)
6r87	121	500	0	0.000000	no_alignment	windowed_pred(500->151)
6s0x	115	500	0	0.000000	no_alignment	windowed_pred(500->151)
6s0z	114	500	0	0.000000	no_alignment	windowed_pred(500->151)
6s05	121	500	0	0.000000	no_alignment	windowed_pred(500->151)
6s12	115	500	0	0.000000	no_alignment	windowed_pred(500->151)
6s13	115	500	0	0.000000	no_alignment	windowed_pred(500->151)
6t4q	121	500	0	0.000000	no_alignment	windowed_pred(500->151)
6aax	28	500	0	0.000000	no_alignment	windowed_pred(500->151)
6aax	28	500	0	0.000000	no_alignment	windowed_pred(500->151)
6een	9	500	0	0.000000	no_alignment	windowed_pred(500->152)
6ip5	121	500	0	0.000000	no_alignment	windowed_pred(500->151)
6ip8	121	500	0	0.000000	no_alignment	windowed_pred(500->151)
6llb	6	500	0	0.000000	no_alignment	windowed_pred(500->151)
6llb	6	500	0	0.000000	no_alignment	windowed_pred(500->151)
6ole	121	500	0	0.000000	no_alignment	windowed_pred(500->151)
6olg	119	500	0	0.000000	no_alignment	windowed_pred(500->151)
6olf	119	500	0	0.000000	no_alignment	windowed_pred(500->151)
6oli	121	500	0	0.000000	no_alignment	windowed_pred(500->151)
6olz	119	500	0	0.000000	no_alignment	windowed_pred(500->151)
6om0	119	500	0	0.000000	no_alignment	windowed_pred(500->151)
6om7	121	500	0	0.000000	no_alignment	windowed_pred(500->151)
6qik	121	500	0	0.000000	no_alignment	windowed_pred(500->151)
6qtz	121	500	0	0.000000	no_alignment	windowed_pred(500->151)
6qt0	121	500	0	0.000000	no_alignment	windowed_pred(500->151)
6ri5	121	500	0	0.000000	no_alignment	windowed_pred(500->151)
6rzz	121	500	0	0.000000	no_alignment	windowed_pred(500->151)
6sy6	39	500	0	0.000000	no_alignment	windowed_pred(500->151)
6sy6	39	500	0	0.000000	no_alignment	windowed_pred(500->151)
6sy4	43	500	0	0.000000	no_alignment	windowed_pred(500->151)
6sy4	43	500	0	0.000000	no_alignment	windowed_pred(500->151)
6uz7	121	500	0	0.000000	no_alignment	windowed_pred(500->151)
6sga	474	500	0	0.000000	timeout	dynalign timeout (180s)
6s47	121	500	0	0.000000	no_alignment	windowed_pred(500->151)
6uej	3	500	0	0.000000	no_alignment	windowed_pred(500->156)
6gz3	119	500	0	0.000000	no_alignment	windowed_pred(500->151)
6gz5	119	500	0	0.000000	no_alignment	windowed_pred(500->151)
6hcj	120	500	0	0.000000	no_alignment	windowed_pred(500->151)
3jag	120	500	0	0.000000	no_alignment	windowed_pred(500->151)
5lks	121	500	0	0.000000	no_alignment	windowed_pred(500->151)
5m1j	121	500	0	0.000000	no_alignment	windowed_pred(500->151)
5mc6	121	500	0	0.000000	no_alignment	windowed_pred(500->151)
6q8y	121	500	0	0.000000	no_alignment	windowed_pred(500->151)
6qzp	120	500	0	0.000000	no_alignment	windowed_pred(500->151)
6w2s	1697	500	0	0.000000	timeout	dynalign timeout (180s)
6w2t	1697	500	0	0.000000	timeout	dynalign timeout (180s)
6wru	115	500	0	0.000000	no_alignment	windowed_pred(500->151)
6i9r	69	500	0	0.000000	no_alignment	windowed_pred(500->151)
6y6x	120	500	0	0.000000	no_alignment	windowed_pred(500->151)
6z6j	121	500	0	0.000000	no_alignment	windowed_pred(500->151)
6tb3	121	500	0	0.000000	no_alignment	windowed_pred(500->151)
6vlz	73	500	0	0.000000	no_alignment	windowed_pred(500->151)
6vmi	73	500	0	0.000000	no_alignment	windowed_pred(500->151)
6ylh	121	500	0	0.000000	no_alignment	windowed_pred(500->151)
6ylg	121	500	0	0.000000	no_alignment	windowed_pred(500->151)
6zm7	121	500	0	0.000000	no_alignment	windowed_pred(500->151)
6w6l	119	500	0	0.000000	no_alignment	windowed_pred(500->151)
6yud	4	500	0	0.000000	no_alignment	windowed_pred(500->152)
6yud	4	500	0	0.000000	no_alignment	windowed_pred(500->151)
6yud	4	500	0	0.000000	no_alignment	windowed_pred(500->151)
6yud	4	500	0	0.000000	no_alignment	windowed_pred(500->151)
6yud	4	500	0	0.000000	no_alignment	windowed_pred(500->151)
6yud	4	500	0	0.000000	no_alignment	windowed_pred(500->153)
6yud	4	500	0	0.000000	no_alignment	windowed_pred(500->151)
6yud	4	500	0	0.000000	no_alignment	windowed_pred(500->152)
6yud	4	500	0	0.000000	no_alignment	windowed_pred(500->152)
6yud	4	500	0	0.000000	no_alignment	windowed_pred(500->151)
6zmi	121	500	0	0.000000	no_alignment	windowed_pred(500->151)
6zmo	121	500	0	0.000000	no_alignment	windowed_pred(500->151)
6zme	121	500	0	0.000000	no_alignment	windowed_pred(500->151)
6woo	121	500	0	0.000000	no_alignment	windowed_pred(500->151)
6oig	121	500	0	0.000000	no_alignment	windowed_pred(500->151)
6swa	119	500	0	0.000000	no_alignment	windowed_pred(500->151)
6xa1	120	500	0	0.000000	no_alignment	windowed_pred(500->151)
7nrc	121	500	0	0.000000	no_alignment	windowed_pred(500->151)
7l08	73	500	0	0.000000	no_alignment	windowed_pred(500->151)
7l20	73	500	0	0.000000	no_alignment	windowed_pred(500->151)
7of3	69	500	0	0.000000	no_alignment	windowed_pred(500->151)
5aj0	121	500	0	0.000000	no_alignment	windowed_pred(500->151)
3j7y	73	500	0	0.000000	no_alignment	windowed_pred(500->151)
3j9m	73	500	0	0.000000	no_alignment	windowed_pred(500->151)
3jaj	120	500	0	0.000000	no_alignment	windowed_pred(500->151)
5juu	121	500	0	0.000000	no_alignment	windowed_pred(500->151)
5juo	121	500	0	0.000000	no_alignment	windowed_pred(500->151)
5jut	121	500	0	0.000000	no_alignment	windowed_pred(500->151)
5lzz	120	500	0	0.000000	no_alignment	windowed_pred(500->151)
5lzy	120	500	0	0.000000	no_alignment	windowed_pred(500->151)
5lzx	120	500	0	0.000000	no_alignment	windowed_pred(500->151)
5lzw	120	500	0	0.000000	no_alignment	windowed_pred(500->151)
5lzv	120	500	0	0.000000	no_alignment	windowed_pred(500->151)
5lzt	120	500	0	0.000000	no_alignment	windowed_pred(500->151)
5lzu	120	500	0	0.000000	no_alignment	windowed_pred(500->151)
5lzs	120	500	0	0.000000	no_alignment	windowed_pred(500->151)
5t2c	121	500	0	0.000000	no_alignment	windowed_pred(500->151)
6wqq	115	500	0	0.000000	no_alignment	windowed_pred(500->151)
6wqn	115	500	0	0.000000	no_alignment	windowed_pred(500->151)
6wrs	115	500	0	0.000000	no_alignment	windowed_pred(500->151)
6zsg	73	500	0	0.000000	no_alignment	windowed_pred(500->151)
6zsd	73	500	0	0.000000	no_alignment	windowed_pred(500->151)
6zsc	73	500	0	0.000000	no_alignment	windowed_pred(500->151)
6zsa	73	500	0	0.000000	no_alignment	windowed_pred(500->151)
6zs9	73	500	0	0.000000	no_alignment	windowed_pred(500->151)
7a01	120	500	0	0.000000	no_alignment	windowed_pred(500->151)
7a5k	73	500	0	0.000000	no_alignment	windowed_pred(500->151)
6t83	121	500	0	0.000000	no_alignment	windowed_pred(500->151)
6y0g	120	500	0	0.000000	no_alignment	windowed_pred(500->151)
6y57	120	500	0	0.000000	no_alignment	windowed_pred(500->151)
6z6n	121	500	0	0.000000	no_alignment	windowed_pred(500->151)
6z6m	121	500	0	0.000000	no_alignment	windowed_pred(500->151)
6z6l	121	500	0	0.000000	no_alignment	windowed_pred(500->151)
6z6k	121	500	0	0.000000	no_alignment	windowed_pred(500->151)
5apo	121	500	0	0.000000	no_alignment	windowed_pred(500->151)
5apn	121	500	0	0.000000	no_alignment	windowed_pred(500->151)
7bhp	120	500	0	0.000000	no_alignment	windowed_pred(500->151)
6gqv	121	500	0	0.000000	no_alignment	windowed_pred(500->151)
7jqc	1869	500	0	0.000000	timeout	dynalign timeout (180s)
5oom	69	500	0	0.000000	no_alignment	windowed_pred(500->151)
5ool	1559	500	0	0.000000	timeout	dynalign timeout (180s)
5tbw	121	500	0	0.000000	no_alignment	windowed_pred(500->151)
5tbw	121	500	0	0.000000	no_alignment	windowed_pred(500->151)
6tnu	121	500	0	0.000000	no_alignment	windowed_pred(500->151)
4ug0	121	500	0	0.000000	no_alignment	windowed_pred(500->151)
6xir	121	500	0	0.000000	no_alignment	windowed_pred(500->151)
6zvk	120	500	0	0.000000	no_alignment	windowed_pred(500->151)
6sgc	120	500	0	0.000000	no_alignment	windowed_pred(500->151)
6y2l	120	500	0	0.000000	no_alignment	windowed_pred(500->151)
5li0	114	500	0	0.000000	no_alignment	windowed_pred(500->151)
7of2	69	500	0	0.000000	no_alignment	windowed_pred(500->151)
7of0	69	500	0	0.000000	no_alignment	windowed_pred(500->151)
7of4	69	500	0	0.000000	no_alignment	windowed_pred(500->151)
7of5	69	500	0	0.000000	no_alignment	windowed_pred(500->151)
7of6	69	500	0	0.000000	no_alignment	windowed_pred(500->151)
7of7	1559	500	0	0.000000	timeout	dynalign timeout (180s)
7n06	3	500	0	0.000000	no_alignment	windowed_pred(500->151)
7n06	3	500	0	0.000000	no_alignment	windowed_pred(500->151)
7n06	3	500	0	0.000000	no_alignment	windowed_pred(500->152)
7n06	3	500	0	0.000000	no_alignment	windowed_pred(500->151)
7n06	3	500	0	0.000000	no_alignment	windowed_pred(500->151)
7n06	3	500	0	0.000000	no_alignment	windowed_pred(500->151)
7n33	3	500	0	0.000000	no_alignment	windowed_pred(500->151)
7n33	3	500	0	0.000000	no_alignment	windowed_pred(500->151)
7n33	3	500	0	0.000000	no_alignment	windowed_pred(500->151)
7n33	3	500	0	0.000000	no_alignment	windowed_pred(500->151)
7n33	3	500	0	0.000000	no_alignment	windowed_pred(500->151)
7n33	3	500	0	0.000000	no_alignment	windowed_pred(500->152)
7o7y	120	500	0	0.000000	no_alignment	windowed_pred(500->151)
7o7z	120	500	0	0.000000	no_alignment	windowed_pred(500->151)
7o80	119	500	0	0.000000	no_alignment	windowed_pred(500->151)
7o81	120	500	0	0.000000	no_alignment	windowed_pred(500->151)
7nfx	120	500	0	0.000000	no_alignment	windowed_pred(500->151)
7odr	72	500	0	0.000000	no_alignment	windowed_pred(500->151)
7ods	72	500	0	0.000000	no_alignment	windowed_pred(500->151)
7odt	72	500	0	0.000000	no_alignment	windowed_pred(500->151)
7o9k	69	500	0	0.000000	no_alignment	windowed_pred(500->151)
7o9m	69	500	0	0.000000	no_alignment	windowed_pred(500->151)
7nwg	120	500	0	0.000000	no_alignment	windowed_pred(500->151)
7nwi	120	500	0	0.000000	no_alignment	windowed_pred(500->151)
7ogm	49	500	0	0.000000	no_alignment	windowed_pred(500->151)
7ogm	49	500	0	0.000000	no_alignment	windowed_pred(500->151)
7ogm	49	500	0	0.000000	no_alignment	windowed_pred(500->151)
7ogm	49	500	0	0.000000	no_alignment	windowed_pred(500->151)
7ogm	49	500	0	0.000000	no_alignment	windowed_pred(500->151)
7ogm	49	500	0	0.000000	no_alignment	windowed_pred(500->151)
7obr	120	500	0	0.000000	no_alignment	windowed_pred(500->151)
6xu6	120	500	0	0.000000	no_alignment	windowed_pred(500->151)
6xu8	120	500	0	0.000000	no_alignment	windowed_pred(500->151)
7mdz	120	500	0	0.000000	no_alignment	windowed_pred(500->151)
7oi7	69	500	0	0.000000	no_alignment	windowed_pred(500->151)
7oi8	69	500	0	0.000000	no_alignment	windowed_pred(500->151)
7oi9	69	500	0	0.000000	no_alignment	windowed_pred(500->151)
7oia	69	500	0	0.000000	no_alignment	windowed_pred(500->151)
7oib	69	500	0	0.000000	no_alignment	windowed_pred(500->151)
7oic	69	500	0	0.000000	no_alignment	windowed_pred(500->151)
7oid	69	500	0	0.000000	no_alignment	windowed_pred(500->151)
7oie	69	500	0	0.000000	no_alignment	windowed_pred(500->151)
7ofz	19	500	0	0.000000	no_alignment	windowed_pred(500->151)
7og0	17	500	0	0.000000	no_alignment	windowed_pred(500->173)
7ls1	121	500	0	0.000000	no_alignment	windowed_pred(500->151)
7ls2	121	500	0	0.000000	no_alignment	windowed_pred(500->151)
7of1	121	500	0	0.000000	no_alignment	windowed_pred(500->151)
7rr5	121	500	0	0.000000	no_alignment	windowed_pred(500->151)
7asm	115	500	0	0.000000	no_alignment	windowed_pred(500->151)
7asn	106	500	0	0.000000	no_alignment	windowed_pred(500->151)
7asp	114	500	0	0.000000	no_alignment	windowed_pred(500->151)
7pd3	69	500	0	0.000000	no_alignment	windowed_pred(500->151)
7r81	120	500	0	0.000000	no_alignment	windowed_pred(500->151)
6xn5	32	500	0	0.000000	no_alignment	windowed_pred(500->151)
7olc	120	500	0	0.000000	no_alignment	windowed_pred(500->151)
7old	120	500	0	0.000000	no_alignment	windowed_pred(500->151)
7cpu	120	500	0	0.000000	no_alignment	windowed_pred(500->151)
7cpv	120	500	0	0.000000	no_alignment	windowed_pred(500->151)
7qh6	69	500	0	0.000000	no_alignment	windowed_pred(500->151)
7qwr	120	500	0	0.000000	no_alignment	windowed_pred(500->151)
7qws	120	500	0	0.000000	no_alignment	windowed_pred(500->151)
7qwq	120	500	0	0.000000	no_alignment	windowed_pred(500->151)
7pwg	120	500	0	0.000000	no_alignment	windowed_pred(500->151)
7pwo	120	500	0	0.000000	no_alignment	windowed_pred(500->151)
7a5h	73	500	0	0.000000	no_alignment	windowed_pred(500->151)
7a5i	73	500	0	0.000000	no_alignment	windowed_pred(500->151)
7a5j	69	500	0	0.000000	no_alignment	windowed_pred(500->151)
6zm5	72	500	0	0.000000	no_alignment	windowed_pred(500->151)
6zm6	72	500	0	0.000000	no_alignment	windowed_pred(500->151)
8bqd	121	500	0	0.000000	no_alignment	windowed_pred(500->151)
8bqx	121	500	0	0.000000	no_alignment	windowed_pred(500->151)
8btr	121	500	0	0.000000	no_alignment	windowed_pred(500->151)
8a3d	121	500	0	0.000000	no_alignment	windowed_pred(500->151)
8aaf	121	500	0	0.000000	no_alignment	windowed_pred(500->151)
8agt	121	500	0	0.000000	no_alignment	windowed_pred(500->151)
8agu	121	500	0	0.000000	no_alignment	windowed_pred(500->151)
8agv	121	500	0	0.000000	no_alignment	windowed_pred(500->151)
8agw	121	500	0	0.000000	no_alignment	windowed_pred(500->151)
8agx	121	500	0	0.000000	no_alignment	windowed_pred(500->151)
8agz	121	500	0	0.000000	no_alignment	windowed_pred(500->151)
8b5l	120	500	0	0.000000	no_alignment	windowed_pred(500->151)
8b6c	120	500	0	0.000000	no_alignment	windowed_pred(500->151)
8bip	121	500	0	0.000000	no_alignment	windowed_pred(500->151)
8bjq	121	500	0	0.000000	no_alignment	windowed_pred(500->151)
8br8	121	500	0	0.000000	no_alignment	windowed_pred(500->151)
8brm	121	500	0	0.000000	no_alignment	windowed_pred(500->151)
8bsi	121	500	0	0.000000	no_alignment	windowed_pred(500->151)
8eug	229	500	0	0.000000	timeout	dynalign timeout (180s)
